UniqueID,TotalCornS_Bu,TotalCornD_Bu,CattlCornD_Bu,HogCornD_Bu,BroilerCornD_Bu,EthanolCornD_Bu,AllOtherCornD_Bu,LayerCorn_bu,PulletCorn_bu,TurkeyCorn_bu,MilkcowCorn_bu,Wetmill_bu,Export_bu
32009,33003.70377,1197.833977,0,0,0,0,1073.192097,124.6418799,0,0,0,0,0
32011,0,218852.9214,0,169772.9061,0,0,49020.81041,59.20489295,0,0,0,0,0
32013,33003.70377,927565.5085,0,580974.5658,0,0,165857.8614,445.5947206,13.95786795,17.06424292,180256.4645,0,0
32015,0,117357.278,0,0,15.95215504,0,52047.86085,308.4886527,0,63.06350646,64921.91284,0,0
32017,71922.88255,289776.9382,0,180629.5517,0,0,51615.80533,1488.431782,0,0,56043.14939,0,0
32019,33003.70377,308879.1395,43845.61816,4019.997909,914.7835815,0,113518.5333,4123.56886,178.867493,393.2195108,141884.5507,0,0
32021,0,28488.76309,0,22060.94222,0,0,6371.732024,56.08884595,0,0,0,0,0
32023,0,161803.6598,0,1004.999477,0,0,70913.61057,1522.708299,0,0,88362.34145,0,0
32027,180296.093,445666.2578,25261.30067,263469.83,1.450195912,0,74899.85809,275.2508181,12.92395181,0,81745.64407,0,0
32029,0,0,0,0,0,0,0,0,0,0,0,0,0
32031,0,129111.6463,0,96279.47455,242.4727565,0,27977.39045,4394.664948,160.5154814,57.12811761,0,0,0
32033,33003.70377,49757.34075,0,0,0,0,49404.18876,353.151993,0,0,0,0,0
32510,0,1068.607736,0,0,0,0,1068.607736,0,0,0,0,0,0
33001,0,28975.42321,0,1786.665738,152.4639303,0,3195.521207,3982.308062,1039.650911,477.7988019,18341.01456,0,0
33003,7198.524863,37090.68379,11426.19423,3889.720199,3751.318446,0,2497.76671,2012.96636,134.6675778,1009.758027,12368.29224,0,0
33005,7198.524863,291226.2838,0,6830.274226,3751.318446,0,15854.19365,163739.7463,100.289866,418.4449134,100532.0164,0,0
33007,1902.693796,171354.8311,48261.32268,1228.332695,14.50195912,0,11071.17844,1725.251354,53.76363952,117.2239296,108883.2564,0,0
33009,27200.06487,265924.7116,71565.88931,7835.273703,220.9131773,0,16836.77838,9642.547848,84.26416578,166.9328112,159572.1122,0,0
33011,7198.524863,47790.05385,0,12059.99373,768.6038335,0,5079.541022,6072.136915,199.2873369,142.4493322,23468.04168,0,0
33013,7198.524863,128502.8903,0,12190.27144,271.9600734,0,11500.82775,4865.188045,149.4008829,737.4720637,98787.77005,0,0
33015,0,93141.64637,0,4503.886547,749.654607,0,6558.063999,32721.36368,5111.89167,419.186837,43077.59903,0,0
33017,2463.988466,37120.51431,0,6904.718632,170.9297582,0,3812.750754,3492.050002,131.0488713,198.0936026,22410.92269,0,0
33019,7198.524863,155740.8806,0,3945.553504,42.5390801,0,11619.85955,1758.489189,13345.78959,288.6082825,124740.0414,0,0
34001,58247.79942,13985.06105,0,9857.761686,60.79185911,0,692.4725687,1818.732764,49.11101687,97.1919923,1408.999163,0,0
34003,0,3500.571719,0,0,377.7590722,0,124.1844154,2988.28907,10.33916145,0,0,0,0
34005,941595.5924,74284.83575,0,47526.31614,9.385916489,0,5115.066557,3669.66468,105.4594467,63.80543006,17795.13758,0,0
34007,4346.598272,3572.199677,0,162.6022546,29.96273341,0,334.3134141,3024.642952,20.67832289,0,0,0,0
34009,6918.406054,2188.997641,0,1393.733611,0,0,174.2082542,604.5131175,16.54265831,0,0,0,0
34011,930604.3646,110705.103,0,2174.805156,4.692958245,0,5436.270599,92123.85211,59.45017831,77.61249812,10828.4195,0,0
34013,0,135.1961861,0,121.951691,0,0,13.2444951,0,0,0,0,0,0
34015,330201.9378,88229.74366,2311.093603,29552.95978,377.7590722,0,6748.66987,2082.558076,83.74720771,31.16079143,47041.79526,0,0
34017,0,0,0,0,0,0,0,0,0,0,0,0,0
34019,977508.9378,6.46E+04,7852.534448,8963.449286,53.93292013,0.00E+00,11265.39223,8510.963032,214.5376,148.3847211,27590.80576,0,0
34021,349163.3386,38204.64386,0,19860.70396,377.7590722,0,2391.598152,1862.357422,28.43269397,6247.408086,7436.384474,0,0
34023,365709.3752,10740.60332,0,6219.536239,24.90877838,0,657.3667409,1397.027737,46.78470554,411.9432592,1983.03586,0,0
34025,257329.8225,409398.6701,0,711.384864,24.54778159,0,16420.86621,391635.8354,200.062774,405.9730671,0,0,0
34027,43069.58818,12862.78673,0,4695.140102,9.746913277,0,981.7207332,3136.820644,107.7857581,161.1951884,3770.377391,0,0
34029,13972.11478,22277.90507,0,5853.681166,377.7590722,0,1786.593263,852.7581949,10.33916145,6247.408086,7149.366126,0,0
34031,0,8416.141869,0,162.6022546,377.7590722,0,307.014907,1298.352915,23.00463422,6247.408086,0,0,0
34033,3176209.036,568699.1026,9423.041337,2682.937201,26.42496488,0,33004.28488,421584.4581,110.3705484,437.0180663,101430.5675,0,0
34035,251489.6096,22599.65145,0,2845.539456,247.0662017,0,7743.8609,8058.097535,90.46766265,126.1270129,3488.492682,0,0
34037,330890.0787,107144.2356,0,9634.183586,377.7590722,0,11846.23227,7957.345348,443.291547,402.8645177,76482.55926,0,0
34039,0,0,0,0,0,0,0,0,0,0,0,0,0
34041,2432503.112,773558.8025,5131.743395,8170.763295,40.79263705,0,35477.57259,650806.6088,169.8207267,27.4511734,73734.04988,0,0
35001,0,44862.26532,0,299.7010097,63.90529987,0,19533.86416,2360.924942,495.5121193,77.90197856,22030.45581,0,0
35003,0,68941.82177,0,1003.521152,63.90529987,0,65846.96953,527.6506249,495.5121193,0,1004.263045,0,0
35005,448018.0061,4934288.79,549205.6175,986.3883759,26.20020615,0,368769.4206,823.6750896,15.25026313,0,4014462.238,0,0
35006,0,35025.96507,0,372.2220287,0,0,29928.32247,232.6648425,0,0,4492.755727,0,0
35007,0,50957.80094,0,743.7166457,63.90529987,0,48807.11505,371.848275,495.5121193,0,475.7035476,0,0
35009,448018.0061,5332396.436,910228.2636,334.9998258,0,0,510237.2599,308.4886527,0,0,3911287.424,0,0
35011,0,40903.64521,0,0,0,0,40776.92597,126.7192446,0,0,0,0,0
35013,422.8208436,2481955.001,0,651.3885501,63.90529987,0,184958.2964,1724.212672,48.33557976,824.9234876,2293683.939,0,0
35015,0,735154.459,0,576.9441444,63.90529987,0,125323.8908,427.9371209,495.5121193,0,608266.2695,0,0
35017,448018.0061,69436.86371,0,632.7774487,63.90529987,0,67609.71856,516.2251192,9.822203373,22.99963177,581.4154471,0,0
35019,0,116142.41,0,832.4052375,0,0,53954.23829,167.2278555,0,0,61188.53862,0,0
35021,0,53492.55423,0,797.8537198,0,0,52341.54852,353.151993,0,0,0,0,0
35023,448018.0061,67596.66855,0,0,0,0,67155.8128,176.5759965,0,0,264.2797487,0,0
35025,226420.5618,1853580.092,0,409.4442315,63.90529987,0,195112.885,422.7437093,8.529808192,0,1657562.584,0,0
35027,0,72658.63618,0,632.7774487,63.90529987,0,69696.0981,554.6563655,495.5121193,0,1215.686844,0,0
35028,0,0,0,0,0,0,0,0,0,0,0,0,0
35029,448018.0061,204748.5403,106632.7411,0,63.90529987,0,44876.49075,258.6319008,495.5121193,0,52421.25913,0,0
35031,0,77099.87155,0,1032.116828,0,0,67647.42743,908.8470408,0,5.935388843,7505.544862,0,0
35033,448018.0061,74581.66376,0,130.27771,0,0,34779.77601,216.0459251,0,0,39455.56411,0,0
35035,0,46137.55601,0,662.6637485,0,0,43485.03653,932.7367345,0,0,1057.118995,0,0
35037,0,85729.32224,0,539.7219415,63.90529987,0,82040.57699,337.571758,495.5121193,824.9234876,1427.110643,0,0
35039,12800.90104,121728.9901,0,446.6664344,63.90529987,0,67048.57882,43546.75679,495.5121193,824.9234876,9302.647153,0,0
35041,448018.0061,18981615.47,0,1098.054985,0,15473571.78,814833.547,0,0,0,2692112.088,0,0
35043,1691.283374,43002.50156,0,1786.665738,63.90529987,0,39499.6483,872.4931592,39.80577156,0,739.9832962,0,0
35045,448018.0061,59469.36989,0,1823.88794,5.027345829,0,52027.3675,2707.844841,38.98128623,64.89564502,2801.365336,0,0
35047,448018.0061,90639.51922,0,1309.407074,63.90529987,0,85905.48941,750.9673263,495.5121193,0,2114.237989,0,0
35049,107.8193151,27654.19245,0,372.2220287,28.23048043,0,22961.2314,1859.241375,218.894915,364.4140066,1849.958241,0,0
35051,126.8462531,101514.794,0,372.2220287,63.90529987,0,46500.65399,583.7394708,495.5121193,824.9234876,52673.8376,0,0
35053,43263.02872,696199.3875,0,856.1106659,63.90529987,0,111508.3879,2194.735768,23.00463422,824.9234876,580728.3197,0,0
35055,104.6481588,23933.59402,0,856.1106659,0,0,19198.86589,1774.069424,43.16599903,0,2061.38204,0,0
35057,448018.0061,473479.2288,246718.4433,1079.443883,0,0,103822.7585,549.4629538,20.93680193,0,121288.1834,0,0
35059,1944414.586,656117.3406,335574.8103,130.27771,63.90529987,0,147495.6104,202.5430548,495.5121193,0,172154.6817,0,0
35061,1424.906243,743935.4089,128118.0344,3312.776055,63.90529987,0,71582.97928,2440.903481,26.10638265,0,538390.704,0,0
36001,439193.5237,378247.924,269785.7705,5099.441793,206.2485612,0,23998.26625,3321.706099,149.917841,49.70888156,75636.86407,0,0
36003,1271615.717,540496.3461,3892.12577,29735.92332,162.411759,0,62627.83116,2225.896238,123.2945002,64.54735367,441664.316,0,0
36005,0,0,0,0,0,0,0,0,0,0,0,0,0
36007,299024.1859,3.21E+05,0,21421.37775,195.6287166,0.00E+00,35529.55959,3093.195986,104.1670516,129.0947073,260526.9762,0,0
36009,1252291.748,923103.5932,12222.64057,8486.662253,176.3852387,0,82867.95485,3189.793443,117.8664405,210.7063039,815831.5841,0,0
36011,6151456.611,2375878.741,222329.1492,87891.80196,679.1111161,0,181636.9207,52211.4448,8034.562359,146.9008739,1822948.85,0,0
36013,1872583.667,1167878.507,12290.92348,12990.5488,361.1545653,0,112363.3587,4995.023336,212.2112887,264.1248035,1024401.162,0,0
36015,433425.1904,124857.6842,2783.45203,6476.663299,104.601477,0,13141.40839,1147.743977,27.14029879,10.38693048,101166.2878,0,0
36017,820499.7028,739857.5811,4506.671944,20863.04471,315.8006424,0,63185.38132,9297.245557,101.8407402,74.93428414,641512.6619,0,0
36019,1884153.102,1062095.584,13291.17409,9138.050803,147.7994916,0,79278.84657,18937.74787,541.3285831,241.8670953,940518.7695,0,0
36021,1121004.819,376893.9098,5257.783934,18462.21262,1055.596585,0,33349.62185,29787.33193,180.6768463,365.7683374,288434.9177,0,0
36023,780838.0506,622508.4215,9828.254728,10422.2168,88.79148278,0,52845.57478,2126.182734,49.11101687,36.35425666,547111.9357,0,0
36025,126057.6922,535149.5366,4028.691586,19094.99007,196.1876557,0,54071.87301,6616.406457,67.2045494,212.9320747,450861.2512,0,0
36027,955110.0036,228981.8658,56060.26766,11129.43866,15769.32476,0,20812.65627,6355.697192,185.846427,1434.138329,117234.4965,0,0
36029,1597262.818,3024067.353,16524.46379,21216.65563,15769.32476,0,147441.2302,2020544.814,57756.5331,46904.37119,697909.9603,0,0
36031,20287.15549,106946.6401,3051.883568,3182.498345,255.7546037,0,13346.17901,3116.046997,80.90393831,83.83736741,83829.53627,0,0
36033,1149842.257,898258.7203,12572.81469,8951.939789,101.2478419,0,71218.23959,4731.198024,61.77648964,65.28927727,800556.2146,0,0
36035,98821.68757,108131.2394,0,1470.277013,15769.32476,0,8463.286714,517.2638015,37.2209812,0,81873.86613,0,0
36037,4284411.897,1961578.977,255992.623,14963.32555,119.7726836,0,145048.5684,15346.63522,438.6779442,123.9012421,1529545.473,0,0
36039,98214.93966,47668.18997,0,3982.775707,61.96240165,0,6050.398517,7939.325956,61.5180106,184.3013275,29387.90805,0,0
36041,0,12.92262411,0,0,0,0,0.45843612,12.46418799,0,0,0,0,0
36043,926418.4382,780286.1107,11307.67855,7593.329385,358.9188085,0,63073.31227,3874.2851,141.9049908,43.77349272,693892.9081,0,0
36045,2426191.454,1666102.802,8193.948989,12041.38263,63.3198254,0,134827.1042,8113.254488,148.3669667,20.77386095,1502694.651,0,0
36047,424.9349478,0,0,0,0,0,0,0,0,0,0,0,0
36049,1014906.384,1582874.494,7579.402815,9007.773093,119.5331382,0,124133.4419,2315.222919,65.65367518,121.6754713,1439531.791,0,0
36051,6398376.584,1282470.873,24445.28115,8672.773268,233.7962784,0,96002.88683,1878.976339,21.19528096,224.8028524,1150991.161,0,0
36053,2279155.506,1202656.299,21987.09645,8393.606746,517.2582963,0,93900.39965,7265.582915,115.7986082,249.2863314,1070227.27,0,0
36055,4076748.725,112502.2638,3426.31506,1507.499216,311.0895836,0,14715.21362,2092.9449,38.77185542,925.3066651,89485.1229,0,0
36057,1248599.465,837333.5326,35097.41483,7258.329559,226.0509782,0,69071.68267,3512.823648,94.86180626,60.09581203,722012.2733,0,0
36059,0,16375.16992,0,0,15769.32476,0,580.916784,24.92837598,0,0,0,0,0
36061,0,0,0,0,0,0,0,0,0,0,0,0,0
36063,3888555.395,661520.5853,33800.03958,16805.82459,100.7687511,0,47371.74672,46666.95851,72.89108819,299.727159,516402.6289,0,0
36065,3277411.205,963023.3013,10105.87042,8747.217673,286.3365623,0,84581.02416,4169.270882,214.5376,185.4809013,854733.5631,0,0
36067,2793954.681,1647709.021,15922.87079,6569.718806,132.5484365,0,108290.796,450970.9404,52972.17671,394.2528399,1012455.717,0,0
36069,4491960.907,1252441.564,47115.20669,53910.78431,176.7046325,0,111057.03,3733.024303,50.40341205,527.5076834,1035870.903,0,0
36071,420761.7061,250944.7138,4506.671944,2214.72107,195.6287166,0,20616.61789,25066.17087,716.5073088,0,197628.396,0,0
36073,6848561.336,1.72E+05,29498.21636,2.27E+03,12.37651064,0,17212.72652,2432.594022,94.60332723,20.77386095,120458.7094,0,0
36075,515278.0204,39809419.63,17753.55614,9789.439354,40.4033186,38228824.39,1429200.293,2012.96636,56.86538795,120.1758656,121621.5403,0,0
36077,1221278.896,632697.6493,10030.34097,8412.217848,208.324621,0,53839.5592,4737.430118,170.3376848,206.2547623,555093.1841,0,0
36079,0,1159.711279,0,25.8915857,7.825148662,0,96.65900984,977.4000748,28.66029235,23.27516765,0,0,0
36081,0,525.9265427,0,25.8915857,0,0,74.1752007,425.8597563,0,0,0,0,0
36083,1738113.954,262385.2869,5570.717007,8970.550891,141.571312,0,26744.22243,5781.305862,226.9445937,301.9629074,214648.0119,0,0
36085,0,0,0,0,0,0,0,0,0,0,0,0,0
36087,0,274.6591147,0,0,0,0,55.2410364,0,0,0,219.4180783,0,0
36089,1714289.057,1999408.099,23625.88625,23319.7101,372.7325914,0,168737.6589,6740.009655,178.867493,261.8990327,1776171.335,0,0
36091,765031.9504,983620.1991,7922.543325,4261.942228,32.09907921,0,59691.43092,432763.8777,40091.64938,99.41776312,438757.2387,0,0
36093,20287.15549,95906.15845,0,2009.998955,15769.32476,0,4534.394252,401.9700626,57756.5331,0,15433.93732,0,0
36095,877758.1015,361406.7276,26220.63676,18071.37949,811.4998557,0,31216.74523,4616.942967,64.87823807,1060.950756,279343.6943,0,0
36097,705051.6426,437889.9285,6339.407321,29517.20687,204.811289,0,35376.28216,19000.61591,17.57657446,11.87077769,347422.1576,0,0
36099,3859026.645,1171302.552,247798.674,304942.897,5160.206452,0,75053.8228,65975.02439,18899.70809,602.4419676,452869.7773,0,0
36101,3925213.963,1588179.823,187504.866,139043.5388,123.4457126,0,147286.6727,15817.26537,211.6943306,57.12811761,1098135.212,0,0
36103,204969.8033,183902.1244,0,227.3956657,40172.55657,0,6942.99017,15283.17184,284.0684607,119489.4857,1502.455994,0,0
36105,20287.15549,2269007.186,2513.495312,4336.386634,15769.32476,0,88361.16534,2020544.814,57756.5331,1287.237455,78438.2294,0,0
36107,547377.5218,408771.9147,6442.356917,22500.82163,200.7390177,0,34665.53258,3637.465528,35.41162795,157.2878043,341132.2996,0,0
36109,1027533.929,550823.3645,8168.859765,13958.32607,138.6967676,0,45108.71564,2956.089918,93.82789012,202.5451443,480196.3033,0,0
36111,177319.4342,47861.8956,2908.516724,6364.99669,137.01995,0,10801.39128,5840.510755,246.5890005,473.3472602,21089.52394,0,0
36113,20287.15549,3588.904445,0,316.3887244,49.50604256,0,409.4012577,1616.189709,37.47946024,148.3847211,1011.55453,0,0
36115,798251.9271,1352673.417,4916.369393,32308.87209,12286.60128,0,114122.7974,7513.827993,71.59869301,862.857153,1180590.493,0,0
36117,4584567.128,8.26E+05,29498.21636,2.86E+05,140.9325244,0,56624.48269,18057.87411,516.1777143,210.7063039,434951.6103,0,0
36119,20287.15549,29609.06973,350.5736337,2735.831911,2417.81124,0,2147.668241,1930.910456,8855.445433,7191.551802,3979.277013,0,0
36121,3258147.487,2705057.184,11403.24568,7016.38524,109.7916266,0,227081.5169,2247.708567,66.17063325,229.2543941,2456903.111,0,0
36123,1931219.404,1.01E+06,85626.76693,5397.219415,347.7400247,0,81487.44965,13811.35897,336.539705,78.64390217,822914.2814,0,0
37001,189115.0787,345442.2893,0,1930.901774,80444.28269,0,52179.20227,146056.3935,1592.589754,181.7712833,63057.14803,0,0
37003,105731.6372,5322263.89,0,1747.974237,3863770.797,0,242821.2861,824760.5126,307500.8777,0,81662.44234,0,0
37005,650844.6892,159019.2438,0,2134.154592,8887.864181,0,59131.38975,693.839798,8.271329156,0,88163.72415,0,0
37007,511096.3223,5779803.196,0,491851.4949,3544169.584,0,231892.4759,282986.9241,31628.52878,1195477.086,1797.102291,0,0
37009,6634.059036,81657.66283,19319.0847,4491.887284,33.44706641,0,49075.68636,2623.711572,35.41162795,0,6078.434219,0,0
37011,5668.970461,1.54E+04,0,4.07E+02,8887.864181,0,3950.947543,727.0776327,0,0,1427.110643,0,0
37013,5819818.139,865182.7966,0,821588.542,8887.864181,0,33637.6159,712.53608,33.6022747,322.6361644,0,0,0
37015,1206616.526,4193434.326,0,49536.33881,3993035.905,0,150753.0205,109.0616449,0,0,0,0,0
37017,2000371.753,17784498.53,0,13226656.82,1370305.004,0,638291.8117,559520.1332,27128.51225,1959094.537,3501.711857,0,0
37019,1062268.661,1591782.082,0,1527444.929,0,0,60842.39934,1348.209667,71.08173494,0,2075.462263,0,0
37021,32133.32706,118615.2188,13907.67116,12317.12079,769.2825274,0,37451.74937,8325.038894,254.6018506,27.92553519,45561.82867,0,0
37023,183913.3253,856264.189,0,650.4090185,658040.0621,0,40241.62743,144040.3111,13027.4996,0,264.2797487,0,0
37025,440178.6963,1458325.749,0,759096.2987,380727.9569,0,79368.12361,155458.0598,7537.433649,13820.71161,62317.16473,0,0
37027,152199.6479,586523.7145,0,327396.7247,155588.3202,0,33810.41593,63529.50434,3080.248296,0,3118.501034,0,0
37029,2802955.48,948.3529661,0,0,0,0,381.2324126,567.1205535,0,0,0,0,0
37031,650844.6892,12123.86614,0,853.6618368,8887.864181,0,1137.347171,1217.335694,27.65725687,0,0,0,0
37033,42875.09059,301736.8055,0,8089.462167,24.15621463,0,31587.34463,252103.7823,21.19528096,0,9910.864906,0,0
37035,463654.7666,1557364.259,0,5711.404194,1370534.054,0,86388.83234,72237.24017,28.94965205,0,22463.77864,0,0
37037,158305.1809,3280733.275,0,182683.6331,2417698.402,0,206285.6145,279105.3682,45037.38726,87764.27308,62158.59688,0,0
37039,106116.4042,309695.9017,0,287178.5079,0,0,22517.3938,0,0,0,0,0,0
37041,885931.2284,474496.0682,0,126423.253,319944.1076,0,19887.82133,457.0202263,6334.069875,0,1449.796167,0,0
37043,650844.6892,7085.334837,0,487.8067639,0,0,4246.525414,454.9428616,0,0,1896.059798,0,0
37045,338010.3818,4562568.73,0,3130.093401,2746729.458,0,209363.1045,1121538.948,54378.17388,397671.0525,29757.8997,0,0
37047,3682845.656,7120600.867,0,6453581.86,367995.1543,0,273433.0256,2272.636943,75.73435759,13358.50129,9883.954536,0,0
37049,1827598.7,1084915.803,0,1042890.211,0,0,40947.56955,549.4629538,0,0,528.5594973,0,0
37051,1028599.437,3422783.183,0,2423627.256,263143.1846,0,128453.855,808.0948546,73.92500433,606676.8675,0,0,0
37053,2121552.207,583.2151971,0,0,0,0,402.0723694,157.8797145,23.26311325,0,0,0,0
37055,650844.6892,134.3058904,0,0,0,0,134.3058904,0,0,0,0,0,0
37057,534522.7111,1028330.695,0,4349.610311,742333.3588,0,62885.21743,99473.56829,14696.28993,26947.26008,77645.39016,0,0
37059,604601.0378,192851.6567,0,955.2882459,0,0,29924.80133,96823.88966,37504.01575,0,27643.66171,0,0
37061,4703149.348,54208801.97,0,35224241.86,8341233.448,0,1976094.715,412974.9019,56837.98917,8191922.037,5497.018772,0,0
37063,126157.0551,26899.15623,2068.835742,650.4090185,8887.864181,0,5899.444726,2238.360426,118.9003566,322.6361644,6712.705616,0,0
37065,1374648.7,3300976.254,0,1990780.054,831890.4806,0,122160.6114,339675.8176,16469.29044,0,0,0,0
37067,88538.68465,26281815.86,0,934.9629641,8887.864181,0,941616.6506,2511.53388,101.8407402,0,422.8475979,25327340.16,0
37069,93992.01648,781522.3799,0,411322.7283,210965.761,0,67470.72462,86141.10753,4176.579094,71.22466611,1374.254693,0,0
37071,18937.08853,369107.58,0,6463.439621,270199.8962,0,29858.19858,17487.25575,35.41162795,9808.459755,35254.91847,0,0
37073,541363.9524,1495356.406,0,460103.4047,979835.7745,0,54960.20657,457.0202263,0,0,0,0,0
37075,561.2946699,12554.75203,0,0,8887.864181,0,2550.46927,117.3711036,0,0,999.047475,0,0
37077,69827.80527,81590.42291,0,27154.57652,8887.864181,0,19262.52788,1237.070658,33.6022747,66.77312448,24948.00827,0,0
37079,625054.9961,13124172.84,0,10376259.63,396409.6759,0,469175.4892,100.7521862,7847.891325,1873745.13,634.2713968,0,0
37081,276738.3563,759900.675,0,294757.2371,8887.864181,0,59247.41448,318356.1349,175.9568357,37.83810387,78438.2294,0,0
37083,391047.9713,710280.3449,0,637136.6095,8887.864181,0,49104.75526,3629.074503,175.9568357,0,11346.08462,0,0
37085,424689.7117,4877902.353,6934.92847,1503644.024,3063292.81,0,189622.5778,1468.696818,259.5129523,111199.8364,1479.966592,0,0
37087,11287.20242,1.02E+05,0,4959.368766,8887.864181,0,24695.61445,1425.07216,32.05140048,0,62000.02904,0,0
37089,390283.7226,95141.95047,0,813.0112731,167.235332,0,12214.59023,1702.400343,3.310829153,6.070768521,80235.33169,0,0
37091,1091503.551,1371493.353,0,16351.80116,1305802.584,0,49310.92342,28.04442297,0,0,0,0,0
37093,737001.0426,2601462.163,0,1639762.437,657134.266,0,95293.321,217.0846075,0,207628.8048,1426.249594,0,0
37095,4702601.795,3.48E+03,0,3.23E+03,0,0,250,0,0,0,0,0,0
37097,1323213.602,2278829.578,0,5711.404194,231653.3909,0,168492.9393,1042326.03,138997.8771,133.546249,691514.3903,0,0
37099,21671.68234,9722.280531,0,1727.648955,374.4832657,0,4247.930587,1162.28553,7.413804836,350.1879417,1852.330447,0,0
37101,905726.6432,5201612.18,0,3440114.925,1130515.8,0,214936.3819,26789.69472,22381.30317,352443.3895,14430.68575,0,0
37103,1059895.579,8380722.482,0,7442284.869,359619.1417,0,299960.407,636.7122698,0,278221.352,0,0,0
37105,100261.3925,968448.5246,0,230969.1914,485849.6091,0,43630.03479,198381.1175,9618.571805,0,0,0,0
37107,2120832.355,8068411.152,0,5845205.524,250506.1396,0,291664.1437,106863.7931,4959.376824,1569000.751,211.4237989,0,0
37109,150190.1919,1182252.005,0,5467.500812,954593.2735,0,69332.89754,3077.615751,145.5236973,0,149635.1937,0,0
37111,47123.38302,2.18E+05,0,5772.380039,121070.0806,0,13699.49536,72328.64422,2396.875991,0,2732.52379,0,0
37113,55959.2816,19501.85116,0,2174.805156,8887.864181,0,7332.238299,1099.96459,6.978933976,0,0,0,0
37115,6574.864118,31304.27005,0,1768.299519,8887.864181,0,15339.96435,3559.564353,48.59405879,537.1526903,1162.830894,0,0
37117,273156.0067,397524.7858,0,48694.70199,320695.4278,0,16043.08338,132.9513385,0,11641.48559,317.1356984,0,0
37119,86107.4648,17589.39286,0,0,8887.864181,0,5644.533577,661.6406457,12.66547277,0,2382.688984,0,0
37121,3891.008813,5124.570292,0,447.1562002,0,0,3749.412922,580.6234238,30.24204723,0,317.1356984,0,0
37123,119020.8963,4.76E+06,0,3.22E+05,2945550.837,0,182786.1372,1202721.286,16.02570024,106925.7141,0,0,0
37125,83287.24978,4122174.381,0,690683.2483,3228704.906,0,173968.3627,28769.42324,33.6022747,14.83847211,0,0,0
37127,175760.2824,2853011.443,0,926141.7918,1347124.948,0,119841.7244,317592.7034,93197.20127,48901.65031,211.4237989,0,0
37129,54362.07586,13321.85635,0,3226.274494,8887.864181,0,602.1403947,106.9842802,175.9568357,322.6361644,0,0,0
37131,546461.0577,3362292.605,0,2065516.115,1152037.129,0,121598.5739,333.4170287,22807.3701,0,0,0,0
37133,864325.0833,9563601.711,0,6542118.787,641693.1181,0,343825.6847,589.9715648,16.54265831,2035357.607,0,0,0
37135,1.76E+05,324340.779,0,104187.3946,1738.628063,0,34130.81479,144894.108,145.2652183,395.4452817,38849.12305,0,0
37137,2437609.731,1063.980419,0,0,0,0,304.7198879,632.5575404,0,0,126.7029907,0,0
37139,3171229.264,19554.36677,0,17674.37331,0,0,1388.306987,162.0344439,0,0,329.6520288,0,0
37141,1108370.932,6582834.687,0,4143776.182,1173803.736,0,238759.946,138833.3966,52.2127653,885126.732,2482.481605,0,0
37143,2033290.47,1410737.879,0,41600.90589,1317224.757,0,51716.94383,195.2722785,0,0,0,0,0
37145,270186.7473,148766.3287,0,106870.3319,8887.864181,0,23405.84481,676.1821984,0,322.6361644,8603.469445,0,0
37147,1685732.794,6136696.047,0,4555363.139,1281653.926,0,224220.5904,466.3683672,25373.44908,46525.00289,3093.57125,0,0
37149,4.05E+03,2.32E+05,0,201812.4871,8887.864181,0.00E+00,16340.95582,1164.362895,30.24204723,0,3764.087961,0,0
37151,532105.233,5956343.301,0,375855.1116,4440119.373,0,309884.2016,483117.1199,102063.0322,0,245304.4627,0,0
37153,4.58E+05,5730325.569,0,987158.2878,4347595.001,0,207802.2176,101676.6135,86071.1914,22.25770816,0,0,0
37155,7841034.96,13250129.94,0,6510004.842,6044104.04,0,489250.7342,1784.456247,7.754371084,195867.8318,9110.281408,0,0
37157,140481.1682,71370.61368,0,33678.99199,38.03055329,0,26292.65284,15.52855764,67.46302843,1.38053773,11276.56617,0,0
37159,1305643.282,776488.8059,17000.4761,7926.859913,545288.7624,0,68182.92305,53590.81494,10795.31406,181.0293597,73522.62608,0,0
37161,31844.75184,644395.0958,0,5020.344611,587982.0845,0,40738.07019,2095.022264,74.95892048,0,8484.615312,0,0
37163,3242477.747,56863275.23,0,37780654.19,4964083.401,0,2081114.868,270051.1743,74272.14168,11662790.53,30308.92514,0,0
37165,601337.9179,1719183.224,0,76288.36644,1546495.478,0,63986.97662,372.8869573,30616.63018,0,1422.885798,0,0
37167,1.44E+06,2343635.379,0,65935.21425,1089738.995,0,113442.0033,444959.9948,21574.02738,593604.9155,14380.22881,0,0
37169,150417.4581,321344.4058,0,3394.322065,34.93360269,0,42914.59219,270272.4137,49.3694959,27.4511734,4651.323576,0,0
37171,1762795.064,5685336.351,0,1386476.434,3356864.897,0,256178.7848,605275.5103,54600.85311,80.12774938,25859.74401,0,0
37173,2423.820486,4962.023455,0,2764.238329,0,0,1232.1158,445.5947206,18.86896964,0,501.2056356,0,0
37175,61399.92881,9373.030848,0,508.1320457,297.307257,0,5997.733002,1678.510649,36.18706506,62.32158285,792.839246,0,0
37177,2.89E+06,17340.99625,0,15750.632,0,0,1247.59908,342.7651697,0,0,0,0,0
37179,5141850.286,14242286.4,0,1221215.032,7809415.801,0,554179.754,1253761.244,116654.9492,3284733.958,2325.661788,0,0
37181,9974.343701,4994.912776,0,792.6859913,0,0,3904.124955,298.1018294,0,0,0,0,0
